;Winner;Turns;Win_rate
2434;Bernhard;47;0.5117043121149897
2435;Bernhard;10;0.5119047619047619
2436;Bernhard;27;0.512105047189167
2437;Magdalena;21;0.5118949958982772
2438;Bernhard;17;0.5120951209512095
2439;Magdalena;9;0.5118852459016393
2440;Magdalena;26;0.5116755428103237
2441;Bernhard;20;0.5118755118755118
2442;Magdalena;78;0.511665984445354
2443;Magdalena;45;0.5114566284779051
2444;Bernhard;61;0.5116564417177915
2445;Bernhard;18;0.5118560915780866
2446;Magdalena;14;0.511646914589293
2447;Magdalena;13;0.511437908496732
2448;Bernhard;35;0.5116374030216415
2449;Magdalena;41;0.5114285714285715
2450;Magdalena;52;0.5112199102407181
2451;Bernhard;50;0.5114192495921697
2452;Bernhard;43;0.5116184264166327
2453;Bernhard;48;0.5118174409127955
2454;Bernhard;19;0.5120162932790224
2455;Bernhard;38;0.512214983713355
2456;Bernhard;13;0.5124135124135124
2457;Bernhard;34;0.5126118795768918
2458;Bernhard;11;0.5128100854005694
2459;Magdalena;53;0.5126016260162601
2460;Bernhard;22;0.5127996749288907
2461;Bernhard;14;0.5129975629569455
2462;Bernhard;23;0.5131952902963866
2463;Magdalena;59;0.512987012987013
2464;Magdalena;20;0.5127789046653144
2465;Bernhard;24;0.5129764801297648
2466;Bernhard;25;0.513173895419538
2467;Magdalena;57;0.5129659643435981
2468;Bernhard;85;0.5131632239773187
2469;Magdalena;51;0.5129554655870445
2470;Magdalena;24;0.5127478753541076
2471;Magdalena;23;0.5125404530744336
2472;Magdalena;152;0.5123331985442782
2473;Bernhard;66;0.5125303152789006
2474;Magdalena;22;0.5123232323232323
2475;Magdalena;31;0.5121163166397416
2476;Magdalena;54;0.5119095680258378
2477;Magdalena;37;0.5117029862792575
2478;Bernhard;25;0.5118999596611536
2479;Bernhard;12;0.5120967741935484
2480;Bernhard;9;0.5122934300685208
2481;Bernhard;22;0.5124899274778405
2482;Bernhard;87;0.5126862666129682
2483;Magdalena;19;0.5124798711755234
2484;Magdalena;32;0.5122736418511067
2485;Bernhard;48;0.5124698310539019
2486;Magdalena;86;0.5122637716123843
2487;Bernhard;48;0.512459807073955
2488;Bernhard;65;0.5126556850140619
2489;Bernhard;28;0.51285140562249
2490;Bernhard;33;0.5130469690887194
2491;Bernhard;44;0.5132423756019262
2492;Bernhard;87;0.5134376253509828
2493;Bernhard;52;0.5136327185244587
2494;Bernhard;19;0.5138276553106212
2495;Magdalena;17;0.5136217948717948
2496;Magdalena;58;0.513416099319183
2497;Bernhard;46;0.5136108887109688
2498;Bernhard;29;0.5138055222088835
2499;Bernhard;20;0.514
2500;Magdalena;40;0.5137944822071171
2501;Magdalena;15;0.5135891286970423
2502;Bernhard;41;0.5137834598481822
2503;Magdalena;10;0.5135782747603834
2504;Bernhard;99;0.5137724550898204
2505;Magdalena;15;0.5135674381484437
2506;Magdalena;22;0.5133625847626645
2507;Magdalena;43;0.5131578947368421
2508;Magdalena;10;0.5129533678756477
2509;Magdalena;41;0.5127490039840638
2510;Bernhard;29;0.5129430505774591
2511;Magdalena;11;0.5127388535031847
2512;Bernhard;25;0.5129327497015519
2513;Magdalena;45;0.5127287191726333
2514;Bernhard;119;0.5129224652087475
2515;Bernhard;20;0.5131160572337043
2516;Magdalena;38;0.512912197059992
2517;Bernhard;90;0.5131056393963463
2518;Magdalena;56;0.5129019452163557
2519;Bernhard;12;0.513095238095238
2520;Bernhard;13;0.5132883776279255
2521;Magdalena;127;0.5130848532910388
2522;Bernhard;27;0.5132778438367024
2523;Magdalena;65;0.5130744849445324
2524;Bernhard;79;0.5132673267326733
2525;Bernhard;28;0.5134600158353128
2526;Magdalena;70;0.5132568262762168
2527;Magdalena;15;0.5130537974683544
2528;Magdalena;16;0.512850929221036
2529;Magdalena;21;0.5126482213438736
2530;Magdalena;60;0.51244567364678
2531;Bernhard;26;0.5126382306477093
2532;Bernhard;55;0.5128306356099487
2533;Magdalena;47;0.5126282557221784
2534;Bernhard;19;0.5128205128205128
2535;Magdalena;21;0.5126182965299685
2536;Magdalena;38;0.5124162396531337
2537;Bernhard;46;0.512608353033885
2538;Bernhard;25;0.512800315084679
2539;Bernhard;18;0.5129921259842519
2540;Magdalena;68;0.5127902400629674
2541;Magdalena;35;0.512588512981904
2542;Magdalena;22;0.5123869445536767
2543;Magdalena;79;0.512185534591195
2544;Magdalena;18;0.5119842829076621
2545;Bernhard;100;0.5121759622937941
2546;Bernhard;45;0.5123674911660777
2547;Bernhard;76;0.5125588697017268
2548;Magdalena;29;0.5123577873675952
2549;Bernhard;12;0.5125490196078432
2550;Magdalena;14;0.5123480987847903
2551;Bernhard;70;0.512539184952978
2552;Bernhard;27;0.5127301214257736
2553;Bernhard;26;0.5129209083790133
2554;Bernhard;35;0.5131115459882584
2555;Bernhard;56;0.513302034428795
2556;Magdalena;30;0.5131012905748924
2557;Bernhard;90;0.5132916340891321
2558;Magdalena;18;0.5130910511918718
2559;Bernhard;20;0.51328125
2560;Bernhard;43;0.5134713002733308
2561;Bernhard;18;0.5136612021857924
2562;Magdalena;38;0.5134607881388997
2563;Magdalena;35;0.5132605304212169
2564;Magdalena;14;0.5130604288499026
2565;Bernhard;12;0.5132501948558067
2566;Bernhard;23;0.5134398130112973
2567;Magdalena;91;0.5132398753894081
2568;Bernhard;29;0.5134293499416115
2569;Bernhard;28;0.5136186770428015
2570;Bernhard;17;0.513807856865033
2571;Magdalena;35;0.5136080870917574
2572;Bernhard;15;0.5137971239797902
2573;Bernhard;42;0.513986013986014
2574;Magdalena;50;0.5137864077669902
2575;Bernhard;14;0.5139751552795031
2576;Magdalena;30;0.5137757081878153
2577;Magdalena;27;0.5135764158262219
2578;Magdalena;30;0.5133772780147344
2579;Magdalena;27;0.5131782945736434
2580;Bernhard;15;0.5133669120495932
2581;Magdalena;35;0.5131680867544539
2582;Bernhard;33;0.5133565621370499
2583;Bernhard;46;0.5135448916408669
2584;Magdalena;86;0.5133462282398452
2585;Magdalena;49;0.5131477184841454
2586;Bernhard;89;0.5133359103208349
2587;Bernhard;40;0.5135239567233385
2588;Magdalena;46;0.5133256083429896
2589;Bernhard;24;0.5135135135135135
2590;Magdalena;24;0.513315322269394
2591;Bernhard;50;0.5135030864197531
2592;Bernhard;53;0.5136907057462399
2593;Bernhard;22;0.5138781804163454
2594;Bernhard;55;0.5140655105973025
2595;Magdalena;27;0.5138674884437596
2596;Bernhard;35;0.5140546784751636
2597;Bernhard;112;0.5142417244033872
2598;Magdalena;124;0.5140438630242401
2599;Bernhard;16;0.5142307692307693
2600;Magdalena;40;0.5140330642060746
2601;Magdalena;23;0.5138355111452728
2602;Bernhard;57;0.5140222819823281
2603;Magdalena;53;0.5138248847926268
2604;Magdalena;10;0.5136276391554703
2605;Bernhard;28;0.5138142747505756
2606;Bernhard;57;0.5140007671653242
2607;Bernhard;18;0.5141871165644172
2608;Bernhard;23;0.5143733231123035
2609;Bernhard;14;0.51455938697318
2610;Magdalena;42;0.5143623132899272
2611;Bernhard;48;0.5145482388973966
2612;Bernhard;45;0.5147340221967087
2613;Magdalena;41;0.5145371078806427
2614;Magdalena;16;0.51434034416826
2615;Magdalena;21;0.5141437308868502
2616;Magdalena;26;0.5139472678639664
2617;Bernhard;56;0.5141329258976318
2618;Magdalena;20;0.5139366170294005
2619;Bernhard;18;0.5141221374045801
2620;Magdalena;24;0.5139259824494468
2621;Bernhard;52;0.5141113653699466
2622;Magdalena;38;0.5139153640869234
2623;Magdalena;39;0.5137195121951219
2624;Bernhard;29;0.5139047619047619
2625;Bernhard;56;0.5140898705255141
2626;Magdalena;56;0.5138941758660068
2627;Bernhard;120;0.5140791476407914
2628;Bernhard;23;0.5142639786991251
2629;Magdalena;49;0.5140684410646388
2630;Bernhard;71;0.5142531356898518
2631;Magdalena;53;0.5140577507598785
2632;Magdalena;28;0.5138625142423091
2633;Magdalena;79;0.5136674259681093
2634;Magdalena;14;0.5134724857685009
2635;Magdalena;22;0.5132776934749621
2636;Bernhard;23;0.5134622677284794
2637;Bernhard;53;0.5136467020470054
2638;Bernhard;97;0.5138309965896173
2639;Bernhard;40;0.5140151515151515
2640;Bernhard;27;0.5141991669822037
2641;Bernhard;86;0.5143830431491294
2642;Bernhard;43;0.5145667801740447
2643;Magdalena;29;0.5143721633888049
2644;Bernhard;81;0.5145557655954631
2645;Bernhard;18;0.5147392290249433
2646;Magdalena;124;0.5145447676615036
2647;Magdalena;19;0.5143504531722054
2648;Magdalena;18;0.5141562853907135
2649;Bernhard;38;0.5143396226415095
2650;Magdalena;34;0.5141456054319125
2651;Bernhard;42;0.5143288084464555
2652;Magdalena;40;0.5141349415755748
2653;Bernhard;76;0.5143180105501131
2654;Magdalena;19;0.5141242937853108
2655;Magdalena;11;0.5139307228915663
2656;Bernhard;43;0.51411366202484
2657;Magdalena;15;0.5139202407825433
2658;Bernhard;37;0.5141030462579917
2659;Magdalena;61;0.5139097744360902
2660;Bernhard;55;0.5140924464487034
2661;Magdalena;35;0.5138993238166792
2662;Bernhard;55;0.5140818625610214
2663;Magdalena;51;0.5138888888888888
2664;Magdalena;80;0.5136960600375234
2665;Magdalena;35;0.513503375843961
2666;Magdalena;42;0.5133108361454818
2667;Bernhard;20;0.5134932533733133
2668;Magdalena;62;0.5133008617459722
2669;Magdalena;77;0.5131086142322098
2670;Bernhard;57;0.5132909022837888
2671;Bernhard;30;0.5134730538922155
2672;Magdalena;14;0.5132809577254022
2673;Magdalena;77;0.5130890052356021
2674;Magdalena;30;0.5128971962616823
2675;Bernhard;30;0.5130792227204783
2676;Magdalena;42;0.5128875607022787
2677;Bernhard;70;0.5130694548170276
2678;Bernhard;73;0.513251213139231
2679;Magdalena;19;0.5130597014925373
2680;Bernhard;13;0.5132413278627378
2681;Magdalena;57;0.5130499627143923
2682;Magdalena;26;0.512858740216176
2683;Bernhard;114;0.5130402384500745
2684;Magdalena;40;0.5128491620111731
2685;Magdalena;39;0.5126582278481012
2686;Bernhard;37;0.5128395980647562
2687;Bernhard;20;0.5130208333333334
2688;Magdalena;26;0.5128300483451097
2689;Bernhard;52;0.5130111524163569
2690;Bernhard;23;0.5131921218877741
2691;Bernhard;30;0.513372956909361
2692;Magdalena;20;0.5131823245451169
2693;Magdalena;55;0.5129918337045286
2694;Bernhard;143;0.5131725417439703
2695;Bernhard;32;0.5133531157270029
2696;Magdalena;64;0.5131627734519837
2697;Bernhard;56;0.5133432171979244
2698;Magdalena;26;0.5131530196369025
2699;Bernhard;22;0.5133333333333333
2700;Magdalena;22;0.513143280266568
2701;Magdalena;19;0.5129533678756477
2702;Magdalena;64;0.5127635960044395
2703;Bernhard;34;0.5129437869822485
2704;Magdalena;42;0.5127541589648799
2705;Bernhard;26;0.5129342202512934
2706;Bernhard;89;0.5131141485038788
2707;Magdalena;17;0.5129246676514032
2708;Bernhard;29;0.5131044665928387
2709;Magdalena;17;0.5129151291512916
2710;Bernhard;17;0.5130947989671708
2711;Magdalena;13;0.512905604719764
2712;Bernhard;49;0.513085145595282
2713;Magdalena;77;0.5128960943257185
2714;Bernhard;51;0.5130755064456722
2715;Magdalena;21;0.5128865979381443
2716;Bernhard;49;0.5130658814869341
2717;Magdalena;63;0.5128771155261221
2718;Bernhard;51;0.5130562706877528
2719;Magdalena;71;0.5128676470588235
2720;Bernhard;7;0.5130466740169055
2721;Magdalena;71;0.5128581925055107
2722;Magdalena;46;0.5126698494307749
2723;Magdalena;21;0.5124816446402349
2724;Bernhard;23;0.5126605504587156
2725;Magdalena;97;0.512472487160675
2726;Bernhard;37;0.5126512651265126
2727;Bernhard;142;0.5128299120234604
2728;Magdalena;12;0.5126419934041774
2729;Magdalena;31;0.5124542124542124
2730;Magdalena;34;0.5122665690223361
2731;Magdalena;41;0.5120790629575402
2732;Bernhard;85;0.5122575923893158
2733;Bernhard;48;0.5124359912216533
2734;Bernhard;21;0.5126142595978063
2735;Magdalena;11;0.5124269005847953
2736;Bernhard;27;0.5126050420168067
2737;Magdalena;11;0.512417823228634
2738;Magdalena;28;0.5122307411464038
2739;Magdalena;97;0.512043795620438
2740;Magdalena;38;0.5118569865012769
2741;Bernhard;22;0.5120350109409191
2742;Magdalena;38;0.5118483412322274
2743;Magdalena;23;0.5116618075801749
2744;Magdalena;54;0.5114754098360655
2745;Magdalena;49;0.5112891478514202
2746;Magdalena;29;0.5111030214779759
2747;Bernhard;22;0.5112809315866085
2748;Magdalena;24;0.5110949436158603
2749;Magdalena;23;0.5109090909090909
2750;Bernhard;43;0.5110868774990912
2751;Bernhard;42;0.5112645348837209
2752;Bernhard;35;0.5114420632037777
2753;Bernhard;104;0.5116194625998548
2754;Bernhard;31;0.5117967332123412
2755;Bernhard;42;0.5119738751814223
2756;Bernhard;19;0.5121508886470801
2757;Magdalena;51;0.5119651921682379
2758;Bernhard;151;0.5121420804639362
2759;Magdalena;17;0.5119565217391304
2760;Magdalena;86;0.5117710974284679
2761;Bernhard;24;0.5119478638667632
2762;Bernhard;21;0.5121245023525154
2763;Bernhard;32;0.5123010130246021
2764;Bernhard;51;0.5124773960216998
2765;Bernhard;48;0.5126536514822849
2766;Magdalena;16;0.5124683773039392
2767;Magdalena;27;0.5122832369942196
2768;Magdalena;66;0.5120982304080895
2769;Bernhard;118;0.5122743682310469
2770;Bernhard;71;0.512450378924576
2771;Bernhard;64;0.5126262626262627
2772;Magdalena;98;0.5124413992066355
2773;Magdalena;33;0.5122566690699352
2774;Bernhard;61;0.5124324324324324
2775;Magdalena;47;0.5122478386167147
2776;Bernhard;23;0.5124234785740007
2777;Magdalena;29;0.5122390208783297
2778;Magdalena;78;0.5120546959337892
2779;Magdalena;53;0.5118705035971223
2780;Bernhard;33;0.5120460266091335
2781;Magdalena;19;0.511861969805895
2782;Bernhard;57;0.5120373697448797
2783;Bernhard;50;0.5122126436781609
2784;Bernhard;39;0.5123877917414722
2785;Magdalena;31;0.5122038765254846
2786;Bernhard;29;0.5123789020452099
2787;Magdalena;15;0.5121951219512195
2788;Magdalena;76;0.5120114736464683
2789;Bernhard;46;0.5121863799283154
2790;Magdalena;52;0.5120028663561448
2791;Magdalena;43;0.5118194842406877
2792;Bernhard;79;0.5119942713927677
2793;Magdalena;19;0.5118110236220472
2794;Bernhard;95;0.5119856887298748
2795;Magdalena;45;0.5118025751072961
2796;Magdalena;28;0.5116195924204505
2797;Bernhard;34;0.511794138670479
2798;Magdalena;66;0.511611289746338
2799;Bernhard;24;0.5117857142857143
2800;Bernhard;69;0.5119600142806141
2801;Bernhard;80;0.5121341898643826
2802;Bernhard;19;0.5123082411701748
2803;Magdalena;13;0.5121255349500713
2804;Magdalena;64;0.5119429590017825
2805;Bernhard;18;0.5121168923734853
2806;Bernhard;43;0.5122907018168864
2807;Magdalena;105;0.5121082621082621
2808;Bernhard;45;0.5122819508721965
2809;Magdalena;25;0.5120996441281139
2810;Bernhard;31;0.512273212379936
2811;Bernhard;72;0.5124466571834992
2812;Magdalena;24;0.5122644863135443
2813;Bernhard;46;0.5124378109452736
2814;Bernhard;99;0.5126110124333926
2815;Magdalena;33;0.5124289772727273
2816;Magdalena;18;0.5122470713525027
2817;Bernhard;52;0.5124201561391057
2818;Bernhard;77;0.5125931181269954
2819;Magdalena;67;0.5124113475177305
2820;Bernhard;25;0.5125841900035448
2821;Bernhard;24;0.5127569099929128
2822;Magdalena;18;0.5125752745306411
2823;Bernhard;24;0.5127478753541076
2824;Magdalena;78;0.5125663716814159
2825;Magdalena;35;0.5123849964614295
2826;Bernhard;13;0.5125574814290768
2827;Magdalena;27;0.5123762376237624
2828;Bernhard;101;0.512548603746907
2829;Magdalena;19;0.5123674911660777
2830;Bernhard;23;0.5125397386082656
2831;Bernhard;22;0.5127118644067796
2832;Bernhard;25;0.5128838686904341
2833;Bernhard;24;0.5130557515878617
2834;Bernhard;149;0.5132275132275133
2835;Bernhard;32;0.5133991537376587
2836;Bernhard;39;0.513570673246387
2837;Bernhard;48;0.5137420718816068
2838;Magdalena;96;0.5135611130679817
2839;Bernhard;68;0.5137323943661972
2840;Magdalena;20;0.5135515663498768
2841;Magdalena;31;0.5133708655876144
2842;Bernhard;63;0.5135420330636652
2843;Bernhard;66;0.5137130801687764
2844;Bernhard;31;0.513884007029877
2845;Bernhard;24;0.5140548137737175
2846;Magdalena;28;0.513874253600281
2847;Bernhard;62;0.5140449438202247
2848;Bernhard;17;0.5142155142155143
2849;Bernhard;14;0.5143859649122807
2850;Bernhard;17;0.5145562960364785
2851;Magdalena;17;0.5143758765778401
2852;Bernhard;27;0.514546091833158
2853;Bernhard;56;0.5147161878065872
2854;Magdalena;64;0.5145359019264448
2855;Magdalena;105;0.5143557422969187
2856;Magdalena;48;0.5141757087854393
2857;Bernhard;30;0.5143456962911127
2858;Bernhard;57;0.5145155648828261
2859;Bernhard;192;0.5146853146853146
2860;Magdalena;32;0.5145054176861237
2861;Bernhard;86;0.5146750524109015
2862;Magdalena;16;0.5144952846664338
2863;Magdalena;35;0.5143156424581006
2864;Bernhard;51;0.5144851657940663
2865;Bernhard;52;0.5146545708304257
2866;Magdalena;40;0.514475061039414
2867;Magdalena;23;0.5142956764295676
2868;Bernhard;23;0.5144649703729522
2869;Bernhard;36;0.5146341463414634
2870;Bernhard;61;0.5148032044583769
2871;Bernhard;24;0.5149721448467967
2872;Bernhard;35;0.5151409676296554
2873;Bernhard;30;0.5153096729297146
2874;Bernhard;33;0.5154782608695652
2875;Bernhard;14;0.5156467315716272
2876;Bernhard;29;0.5158150851581509
2877;Bernhard;30;0.5159833217512161
2878;Bernhard;79;0.5161514414727336
2879;Magdalena;23;0.5159722222222223
2880;Magdalena;14;0.5157931273863242
2881;Bernhard;32;0.5159611380985427
2882;Magdalena;74;0.5157821713492889
2883;Bernhard;22;0.5159500693481276
2884;Bernhard;31;0.5161178509532063
2885;Bernhard;20;0.5162855162855163
2886;Magdalena;37;0.516106685140284
2887;Bernhard;14;0.5162742382271468
2888;Magdalena;18;0.5160955347871236
2889;Bernhard;62;0.5162629757785467
2890;Bernhard;27;0.5164303009339329
2891;Bernhard;98;0.516597510373444
2892;Magdalena;22;0.5164189422744556
2893;Bernhard;34;0.5165860400829302
2894;Bernhard;15;0.5167530224525043
2895;Magdalena;55;0.5165745856353591
2896;Magdalena;38;0.516396272005523
2897;Magdalena;13;0.5162180814354728
2898;Bernhard;9;0.5163849603311487
2899;Bernhard;54;0.516551724137931
2900;Bernhard;53;0.5167183729748362
2901;Magdalena;19;0.516540317022743
2902;Magdalena;20;0.5163623837409577
2903;Bernhard;28;0.5165289256198347
2904;Bernhard;33;0.5166953528399312
2905;Bernhard;18;0.5168616655196145
2906;Bernhard;77;0.5170278637770898
2907;Magdalena;47;0.5168500687757909
2908;Bernhard;41;0.5170161567548985
2909;Magdalena;13;0.5168384879725086
2910;Bernhard;39;0.517004465819306
2911;Bernhard;12;0.5171703296703297
2912;Bernhard;77;0.5173360796429798
2913;Bernhard;18;0.5175017158544956
2914;Bernhard;49;0.5176672384219554
2915;Magdalena;29;0.5174897119341564
2916;Magdalena;56;0.5173123071648954
2917;Magdalena;43;0.5171350239890335
2918;Bernhard;53;0.5173004453579994
2919;Magdalena;11;0.5171232876712328
2920;Magdalena;16;0.5169462512838069
2921;Magdalena;13;0.5167693360711841
2922;Bernhard;57;0.5169346561751625
2923;Bernhard;18;0.5170998632010944
2924;Bernhard;60;0.5172649572649572
2925;Magdalena;33;0.5170881749829118
2926;Magdalena;40;0.5169115134950462
2927;Magdalena;23;0.5167349726775956
2928;Bernhard;9;0.5168999658586548
2929;Magdalena;97;0.5167235494880547
2930;Magdalena;56;0.5165472534971
2931;Magdalena;57;0.5163710777626194
2932;Bernhard;53;0.5165359699965906
2933;Magdalena;33;0.516359918200409
2934;Bernhard;53;0.5165247018739353
2935;Bernhard;14;0.5166893732970027
2936;Magdalena;58;0.5165134490977188
2937;Bernhard;68;0.5166780122532335
2938;Bernhard;43;0.5168424634229329
2939;Bernhard;66;0.5170068027210885
2940;Magdalena;36;0.5168310098605916
2941;Magdalena;23;0.5166553365057783
2942;Magdalena;32;0.5164797825348284
2943;Magdalena;65;0.5163043478260869
2944;Bernhard;37;0.5164685908319185
2945;Magdalena;37;0.5162932790224033
2946;Bernhard;33;0.5164574143196471
2947;Bernhard;66;0.5166214382632293
2948;Magdalena;48;0.5164462529671074
2949;Magdalena;41;0.5162711864406779
2950;Magdalena;26;0.5160962385631989
2951;Bernhard;26;0.516260162601626
2952;Bernhard;21;0.5164239756180156
2953;Magdalena;17;0.516249153689912
2954;Magdalena;60;0.5160744500846024
2955;Bernhard;18;0.5162381596752368
2956;Magdalena;32;0.5160635779506256
2957;Magdalena;25;0.5158891142663962
2958;Bernhard;25;0.516052720513687
2959;Bernhard;106;0.5162162162162162
2960;Magdalena;24;0.5160418777440055
2961;Magdalena;13;0.5158676569885212
2962;Magdalena;60;0.5156935538305771
2963;Magdalena;13;0.5155195681511471
2964;Magdalena;50;0.5153456998313659
2965;Magdalena;19;0.5151719487525287
2966;Bernhard;40;0.5153353555780249
2967;Magdalena;21;0.5151617250673854
2968;Magdalena;38;0.51498821151903
2969;Magdalena;15;0.5148148148148148
2970;Bernhard;63;0.5149781218444968
2971;Bernhard;50;0.5151413189771198
2972;Bernhard;53;0.5153044063235789
2973;Magdalena;53;0.5151311365164761
2974;Bernhard;53;0.5152941176470588
2975;Bernhard;20;0.5154569892473119
2976;Magdalena;76;0.5152838427947598
2977;Magdalena;49;0.5151108126259234
2978;Bernhard;23;0.5152735817388385
2979;Magdalena;27;0.5151006711409396
2980;Magdalena;44;0.5149278765514927
2981;Magdalena;15;0.5147551978537894
2982;Magdalena;26;0.5145826349312772
2983;Magdalena;31;0.5144101876675603
2984;Magdalena;60;0.5142378559463987
2985;Magdalena;95;0.5140656396517079
2986;Magdalena;72;0.5138935386675594
2987;Magdalena;19;0.5137215528781793
2988;Magdalena;14;0.5135496821679492
2989;Magdalena;129;0.5133779264214047
2990;Bernhard;33;0.5135406218655968
2991;Magdalena;23;0.5133689839572193
2992;Magdalena;48;0.5131974607417307
2993;Magdalena;29;0.5130260521042084
2994;Magdalena;32;0.5128547579298831
2995;Magdalena;17;0.5126835781041389
2996;Magdalena;20;0.5125125125125125
2997;Bernhard;30;0.5126751167444963
2998;Magdalena;10;0.5125041680560187
2999;Bernhard;42;0.5126666666666667
3000;Bernhard;45;0.5128290569810063
3001;Bernhard;38;0.5129913391072618
3002;Bernhard;55;0.5131535131535132
3003;Bernhard;46;0.5133155792276964
3004;Bernhard;13;0.513477537437604
3005;Magdalena;13;0.5133067198935463
3006;Bernhard;35;0.5134685733288993
3007;Magdalena;59;0.5132978723404256
3008;Bernhard;23;0.5134596211365903
3009;Bernhard;42;0.5136212624584717
3010;Magdalena;24;0.5134506808369312
3011;Bernhard;54;0.5136122177954847
3012;Bernhard;13;0.5137736475273813
3013;Magdalena;115;0.5136031851360319
3014;Magdalena;36;0.5134328358208955
3015;Magdalena;73;0.513262599469496
3016;Bernhard;13;0.5134239310573417
3017;Bernhard;14;0.513585155732273
3018;Magdalena;54;0.5134150380920834
3019;Bernhard;56;0.5135761589403973
3020;Bernhard;35;0.5137371731214829
3021;Bernhard;20;0.513898080741231
3022;Magdalena;114;0.5137280846840887
3023;Magdalena;31;0.513558201058201
3024;Magdalena;80;0.5133884297520661
3025;Magdalena;47;0.5132187706543292
3026;Magdalena;20;0.5130492236537826
3027;Magdalena;29;0.5128797886393659
3028;Magdalena;20;0.5127104655001651
3029;Bernhard;60;0.5128712871287129
3030;Bernhard;21;0.513032002639393
3031;Magdalena;15;0.5128627968337731
3032;Bernhard;17;0.5130234091658424
3033;Bernhard;74;0.51318391562294
3034;Bernhard;21;0.5133443163097199
3035;Magdalena;25;0.5131752305665349
3036;Bernhard;45;0.5133355284820547
3037;Bernhard;24;0.5134957208689928
3038;Bernhard;23;0.5136558078315235
3039;Magdalena;15;0.5134868421052632
3040;Magdalena;28;0.5133179875041105
3041;Bernhard;62;0.5134779750164365
3042;Bernhard;15;0.5136378573775879
3043;Bernhard;92;0.5137976346911958
3044;Bernhard;33;0.5139573070607554
3045;Magdalena;9;0.5137885751805646
3046;Bernhard;19;0.5139481457170988
3047;Magdalena;59;0.5137795275590551
3048;Bernhard;31;0.5139389963922597
3049;Magdalena;101;0.5137704918032787
3050;Magdalena;82;0.5136020976728941
3051;Magdalena;51;0.5134338138925295
3052;Bernhard;41;0.5135931870291517
3053;Magdalena;29;0.5134250163719711
3054;Magdalena;24;0.5132569558101473
3055;Bernhard;20;0.5134162303664922
3056;Bernhard;25;0.5135754007196598
3057;Magdalena;35;0.513407455853499
3058;Magdalena;28;0.5132396207911082
3059;Bernhard;22;0.5133986928104575
3060;Magdalena;28;0.5132309702711532
3061;Bernhard;54;0.5133899412148922
3062;Magdalena;20;0.5132223310479922
3063;Magdalena;19;0.5130548302872062
3064;Magdalena;20;0.5128874388254486
3065;Bernhard;52;0.5130463144161774
3066;Bernhard;31;0.5132050864036518
3067;Magdalena;27;0.5130378096479792
3068;Bernhard;41;0.5131964809384164
3069;Magdalena;27;0.5130293159609121
3070;Magdalena;22;0.5128622598502116
3071;Magdalena;47;0.5126953125
3072;Magdalena;26;0.5125284738041003
3073;Magdalena;57;0.5123617436564737
3074;Bernhard;41;0.5125203252032521
3075;Magdalena;11;0.5123537061118335
3076;Magdalena;26;0.512187195320117
3077;Magdalena;79;0.5120207927225471
3078;Magdalena;40;0.5118544982137058
3079;Magdalena;99;0.5116883116883116
3080;Bernhard;29;0.5118468029860435
3081;Bernhard;24;0.5120051914341337
3082;Magdalena;34;0.5118391177424586
3083;Bernhard;58;0.5119974059662775
3084;Magdalena;34;0.5118314424635332
3085;Bernhard;16;0.5119896305897602
3086;Magdalena;70;0.5118237771298996
3087;Bernhard;60;0.5119818652849741
3088;Bernhard;25;0.5121398510844933
3089;Bernhard;18;0.5122977346278317
3090;Bernhard;47;0.5124555160142349
3091;Bernhard;32;0.5126131953428201
3092;Bernhard;123;0.5127707727125768
3093;Magdalena;23;0.5126050420168067
3094;Bernhard;117;0.512762520193861
3095;Bernhard;76;0.5129198966408268
3096;Bernhard;41;0.513077171456248
3097;Magdalena;33;0.512911555842479
3098;Bernhard;101;0.5130687318489835
3099;Magdalena;15;0.5129032258064516
3100;Magdalena;22;0.5127378265075782
3101;Bernhard;82;0.5128949065119278
3102;Bernhard;31;0.5130518852723172
3103;Bernhard;50;0.5132087628865979
3104;Magdalena;34;0.5130434782608696
3105;Magdalena;27;0.5128783000643915
3106;Bernhard;87;0.513035082072739
3107;Bernhard;30;0.5131917631917632
3108;Magdalena;22;0.5130266966870376
3109;Bernhard;50;0.5131832797427652
3110;Bernhard;15;0.5133397621343619
3111;Magdalena;35;0.5131748071979434
3112;Magdalena;36;0.5130099582396402
3113;Bernhard;44;0.5131663455362877
3114;Magdalena;32;0.5130016051364366
3115;Magdalena;37;0.5128369704749679
3116;Bernhard;23;0.5129932627526468
3117;Magdalena;27;0.5128287363694676
3118;Bernhard;21;0.5129849310676499
3119;Magdalena;107;0.5128205128205128
3120;Bernhard;17;0.5129766100608779
3121;Magdalena;45;0.5128122998078155
3122;Bernhard;21;0.5129682997118156
3123;Magdalena;13;0.5128040973111395
3124;Bernhard;81;0.51296
3125;Bernhard;30;0.5131158029430583
3126;Magdalena;56;0.5129517109050208
3127;Magdalena;17;0.5127877237851662
3128;Bernhard;93;0.5129434324065196
3129;Bernhard;26;0.5130990415335464
3130;Bernhard;79;0.5132545512615778
3131;Bernhard;28;0.5134099616858238
3132;Bernhard;27;0.5135652729013724
3133;Bernhard;44;0.5137204850031908
3134;Magdalena;20;0.5135566188197768
3135;Magdalena;41;0.5133928571428571
3136;Bernhard;19;0.5135479757730316
